──────────────────────────────────────────────────────────────────────
  AlphaZero Gomoku – Study Run: cfg2
──────────────────────────────────────────────────────────────────────
{
  "_comment": "Config 2 \u2013 5-blk 64ch, 200 sims, MultiStep[150,250,350,450] \u03b3=0.5 (gradual 4-step staircase)",
  "name": "cfg2",
  "n_iters": 500,
  "games_per_iter": 50,
  "n_sims_train": 200,
  "n_sims_eval": 100,
  "temp_threshold": 8,
  "c_puct": 1.5,
  "heuristic_game_rate": 0.5,
  "train_steps": 300,
  "batch_size": 512,
  "lr": 0.002,
  "lr_schedule": {
    "type": "multistep",
    "milestones": [
      150,
      250,
      350,
      450
    ],
    "gamma": 0.5
  },
  "grad_clip": null,
  "value_loss_weight": 2.0,
  "buffer_size": 200000,
  "l2_reg": 0.0001,
  "eval_freq": 50,
  "save_freq": 50,
  "eval_games": 20,
  "channels": 64,
  "res_blocks": 5,
  "value_fc_hidden": 64,
  "stop_iter": 200
}
──────────────────────────────────────────────────────────────────────
Device : cuda
Params : 390,490  (5 res-blocks, 64 ch, value-fc 64)
torch.compile : enabled
──────────────────────────────────────────────────────────────────────
  Training for 200/500 iterations  |  games/iter = 50  |  initial sims/move = 200  |  sequential
──────────────────────────────────────────────────────────────────────
Iter  86/500 | gameLen=  9.1 | pl=2.5622  vl=0.3350 | buf=200000 | lr=2.00e-03 | sims=200 | 855s
Iter  87/500 | gameLen=  9.3 | pl=2.5562  vl=0.3371 | buf=200000 | lr=2.00e-03 | sims=200 | 864s
Iter  88/500 | gameLen= 10.6 | pl=2.5378  vl=0.3336 | buf=200000 | lr=2.00e-03 | sims=200 | 874s
Iter  89/500 | gameLen= 10.3 | pl=2.5221  vl=0.3346 | buf=200000 | lr=2.00e-03 | sims=200 | 883s
Iter  90/500 | gameLen= 10.0 | pl=2.5208  vl=0.3337 | buf=200000 | lr=2.00e-03 | sims=200 | 893s
Iter  91/500 | gameLen=  8.8 | pl=2.5109  vl=0.3344 | buf=200000 | lr=2.00e-03 | sims=200 | 902s
Iter  92/500 | gameLen= 12.4 | pl=2.5050  vl=0.3482 | buf=200000 | lr=2.00e-03 | sims=200 | 912s
Iter  93/500 | gameLen= 10.9 | pl=2.4876  vl=0.3408 | buf=200000 | lr=2.00e-03 | sims=200 | 922s
Iter  94/500 | gameLen= 10.4 | pl=2.4733  vl=0.3434 | buf=200000 | lr=2.00e-03 | sims=200 | 932s
Iter  95/500 | gameLen= 12.5 | pl=2.4678  vl=0.3468 | buf=200000 | lr=2.00e-03 | sims=200 | 942s
Iter  96/500 | gameLen= 10.4 | pl=2.4598  vl=0.3391 | buf=200000 | lr=2.00e-03 | sims=200 | 951s
Iter  97/500 | gameLen= 10.6 | pl=2.4494  vl=0.3438 | buf=200000 | lr=2.00e-03 | sims=200 | 961s
Iter  98/500 | gameLen= 10.9 | pl=2.4456  vl=0.3466 | buf=200000 | lr=2.00e-03 | sims=200 | 971s
Iter  99/500 | gameLen= 10.6 | pl=2.4408  vl=0.3496 | buf=200000 | lr=2.00e-03 | sims=200 | 980s
Iter 100/500 | gameLen=  9.3 | pl=2.4282  vl=0.3453 | buf=200000 | lr=2.00e-03 | sims=200 | 989s
  [eval]  vs random=1.00   vs heuristic=0.00
  [ckpt]  saved checkpoint_0100.pt
Iter 101/500 | gameLen= 12.5 | pl=2.4141  vl=0.3502 | buf=200000 | lr=2.00e-03 | sims=200 | 1000s
Iter 102/500 | gameLen= 10.2 | pl=2.4058  vl=0.3445 | buf=200000 | lr=2.00e-03 | sims=200 | 1009s
Iter 103/500 | gameLen= 10.9 | pl=2.4069  vl=0.3422 | buf=200000 | lr=2.00e-03 | sims=200 | 1018s
Iter 104/500 | gameLen=  9.6 | pl=2.3961  vl=0.3379 | buf=200000 | lr=2.00e-03 | sims=200 | 1028s
Iter 105/500 | gameLen=  9.8 | pl=2.3851  vl=0.3419 | buf=200000 | lr=2.00e-03 | sims=200 | 1040s
Iter 106/500 | gameLen= 10.6 | pl=2.3752  vl=0.3397 | buf=200000 | lr=2.00e-03 | sims=200 | 1050s
Iter 107/500 | gameLen= 10.5 | pl=2.3699  vl=0.3461 | buf=200000 | lr=2.00e-03 | sims=200 | 1060s
Iter 108/500 | gameLen= 10.2 | pl=2.3645  vl=0.3404 | buf=200000 | lr=2.00e-03 | sims=200 | 1069s
